2025-06-27 14:19:11.117 | INFO     | orchestrator.logging_config:__init__:33 | 187:139737289284480 | LoggingManager initialized
2025-06-27 15:40:55.197 | DEBUG    | agents.agent_normalization:execute:70 | 713:139967195818880 | Starting name normalization (fake mode)
2025-06-27 15:40:55.197 | DEBUG    | agents.agent_normalization:_normalize_name_fake:214 | 713:139967195818880 | Starting fake name normalization
2025-06-27 15:40:55.198 | DEBUG    | agents.agent_normalization:_normalize_name_fake:225 | 713:139967195818880 | Basic cleaning completed
2025-06-27 15:40:55.199 | DEBUG    | agents.agent_normalization:_normalize_name_fake:241 | 713:139967195818880 | Legal forms removed
2025-06-27 15:40:55.199 | DEBUG    | agents.agent_normalization:_normalize_name_fake:271 | 713:139967195818880 | Name normalization completed
2025-06-27 15:40:55.200 | DEBUG    | agents.agent_normalization:execute:78 | 713:139967195818880 | Name normalization completed
2025-06-27 15:40:55.201 | DEBUG    | agents.agent_normalization:execute:87 | 713:139967195818880 | Starting enterprise matching (fake mode)
2025-06-27 15:40:55.201 | DEBUG    | agents.agent_normalization:execute:95 | 713:139967195818880 | Enterprise matching completed
2025-06-27 15:40:55.202 | DEBUG    | agents.agent_normalization:execute:104 | 713:139967195818880 | Starting named entity extraction (fake mode)
2025-06-27 15:40:55.203 | DEBUG    | agents.agent_normalization:execute:112 | 713:139967195818880 | Named entity extraction completed
2025-06-27 15:40:55.203 | DEBUG    | agents.agent_normalization:execute:132 | 713:139967195818880 | Validating consolidated data
2025-06-27 15:40:55.204 | WARNING  | agents.agent_normalization:execute:141 | 713:139967195818880 | Data validation errors found
2025-06-27 15:40:55.204 | INFO     | agents.agent_normalization:execute:149 | 713:139967195818880 | Normalization execution successful
2025-06-27 15:40:55.205 | DEBUG    | agents.agent_normalization:execute:177 | 713:139967195818880 | Caching normalization result
2025-06-27 15:40:55.206 | DEBUG    | orchestrator.cache_manager:set:255 | 713:139967195818880 | Cache set for key: agent:normalization:Apple Inc:-7127292961966364524 (TTL: 3600s)
2025-06-27 15:40:55.207 | INFO     | agents.base:post_execute:101 | 713:139967195818880 | Agent execution completed
2025-06-27 15:40:55.207 | WARNING  | agents.base:post_execute:114 | 713:139967195818880 | Agent execution had errors
2025-06-27 15:40:55.208 | DEBUG    | agents.agent_identification:execute:32 | 713:139967195818880 | Starting identification execution
2025-06-27 15:40:55.209 | INFO     | agents.base:pre_execute:82 | 713:139967195818880 | Starting agent execution
2025-06-27 15:40:55.209 | DEBUG    | agents.agent_identification:execute:42 | 713:139967195818880 | Retrieving normalization data
2025-06-27 15:40:55.210 | DEBUG    | agents.agent_identification:execute:55 | 713:139967195818880 | Checking for existing SIREN
2025-06-27 15:40:55.210 | DEBUG    | agents.agent_identification:execute:67 | 713:139967195818880 | Using SIREN from normalization
2025-06-27 15:40:55.211 | DEBUG    | agents.agent_identification:execute:95 | 713:139967195818880 | Starting website URL search (fake mode)
2025-06-27 15:40:55.211 | DEBUG    | agents.agent_identification:execute:104 | 713:139967195818880 | Website URL search completed
2025-06-27 15:40:55.212 | INFO     | agents.agent_identification:execute:126 | 713:139967195818880 | Identification execution successful
2025-06-27 15:40:55.213 | INFO     | agents.base:post_execute:101 | 713:139967195818880 | Agent execution completed
2025-06-27 15:40:55.213 | DEBUG    | agents.agent_validation:execute:30 | 713:139967195818880 | Starting validation execution
2025-06-27 15:40:55.214 | INFO     | agents.base:pre_execute:82 | 713:139967195818880 | Starting agent execution
2025-06-27 15:40:55.215 | DEBUG    | agents.agent_validation:execute:40 | 713:139967195818880 | Validating input data
2025-06-27 15:40:55.216 | DEBUG    | agents.agent_validation:execute:50 | 713:139967195818880 | Starting conflict detection (fake mode)
2025-06-27 15:40:55.216 | DEBUG    | agents.agent_validation:execute:58 | 713:139967195818880 | Conflict detection completed
2025-06-27 15:40:55.217 | DEBUG    | agents.agent_validation:execute:66 | 713:139967195818880 | Starting conflict resolution (fake mode)
2025-06-27 15:40:55.217 | DEBUG    | agents.agent_validation:execute:74 | 713:139967195818880 | Conflict resolution completed
2025-06-27 15:40:55.218 | DEBUG    | agents.agent_validation:execute:82 | 713:139967195818880 | Calculating consistency score
2025-06-27 15:40:55.218 | DEBUG    | agents.agent_validation:execute:94 | 713:139967195818880 | Consistency score calculated
2025-06-27 15:40:55.219 | DEBUG    | agents.agent_validation:execute:101 | 713:139967195818880 | Identifying linked entities (fake mode)
2025-06-27 15:40:55.219 | DEBUG    | agents.agent_validation:execute:108 | 713:139967195818880 | Linked entities identification completed
2025-06-27 15:40:55.220 | DEBUG    | agents.agent_validation:execute:118 | 713:139967195818880 | Data quality score calculated
2025-06-27 15:40:55.221 | INFO     | agents.agent_validation:execute:137 | 713:139967195818880 | Validation execution successful
2025-06-27 15:40:55.221 | INFO     | agents.base:post_execute:101 | 713:139967195818880 | Agent execution completed
2025-06-27 15:40:55.222 | INFO     | orchestrator.cache_manager:disconnect:106 | 713:139967195818880 | Disconnected from Redis
2025-06-27 15:40:56.242 | INFO     | orchestrator.logging_config:__init__:33 | 719:140673938127744 | LoggingManager initialized
2025-06-27 15:40:56.243 | INFO     | orchestrator.cache_manager:__init__:37 | 719:140673938127744 | CacheManager initialized
2025-06-27 15:40:56.243 | DEBUG    | orchestrator.cache_manager:connect:76 | 719:140673938127744 | Attempting Redis connection
2025-06-27 15:40:56.264 | INFO     | orchestrator.cache_manager:connect:86 | 719:140673938127744 | Connected to Redis successfully
2025-06-27 15:40:56.287 | INFO     | orchestrator.logging_config:__init__:33 | 719:140673938127744 | LoggingManager initialized
2025-06-27 15:40:56.287 | INFO     | orchestrator.logging_config:setup_logging:298 | 719:140673938127744 | Logging system reconfigured
2025-06-27 15:40:56.296 | INFO     | agents.base:__init__:62 | 719:140673938127744 | Agent initialized
2025-06-27 15:40:56.305 | INFO     | agents.base:__init__:62 | 719:140673938127744 | Agent initialized
2025-06-27 15:40:56.314 | INFO     | agents.base:__init__:62 | 719:140673938127744 | Agent initialized
2025-06-27 15:40:56.315 | DEBUG    | agents.agent_normalization:execute:35 | 719:140673938127744 | Starting normalization execution
2025-06-27 15:40:56.315 | INFO     | agents.base:pre_execute:82 | 719:140673938127744 | Starting agent execution
2025-06-27 15:40:56.316 | DEBUG    | agents.agent_normalization:execute:45 | 719:140673938127744 | Checking cache for normalization result
2025-06-27 15:40:56.317 | DEBUG    | orchestrator.cache_manager:get:180 | 719:140673938127744 | Cache get operation started
2025-06-27 15:40:56.317 | DEBUG    | orchestrator.cache_manager:get:192 | 719:140673938127744 | Cache miss
2025-06-27 15:40:56.318 | DEBUG    | agents.agent_normalization:execute:60 | 719:140673938127744 | Validating input data
2025-06-27 15:40:56.318 | DEBUG    | agents.agent_normalization:execute:70 | 719:140673938127744 | Starting name normalization (fake mode)
2025-06-27 15:40:56.319 | DEBUG    | agents.agent_normalization:_normalize_name_fake:214 | 719:140673938127744 | Starting fake name normalization
2025-06-27 15:40:56.320 | DEBUG    | agents.agent_normalization:_normalize_name_fake:225 | 719:140673938127744 | Basic cleaning completed
2025-06-27 15:40:56.321 | DEBUG    | agents.agent_normalization:_normalize_name_fake:241 | 719:140673938127744 | Legal forms removed
2025-06-27 15:40:56.321 | DEBUG    | agents.agent_normalization:_normalize_name_fake:271 | 719:140673938127744 | Name normalization completed
2025-06-27 15:40:56.322 | DEBUG    | agents.agent_normalization:execute:78 | 719:140673938127744 | Name normalization completed
2025-06-27 15:40:56.323 | DEBUG    | agents.agent_normalization:execute:87 | 719:140673938127744 | Starting enterprise matching (fake mode)
2025-06-27 15:40:56.324 | DEBUG    | agents.agent_normalization:execute:95 | 719:140673938127744 | Enterprise matching completed
2025-06-27 15:40:56.324 | DEBUG    | agents.agent_normalization:execute:104 | 719:140673938127744 | Starting named entity extraction (fake mode)
2025-06-27 15:40:56.325 | DEBUG    | agents.agent_normalization:execute:112 | 719:140673938127744 | Named entity extraction completed
2025-06-27 15:40:56.326 | DEBUG    | agents.agent_normalization:execute:132 | 719:140673938127744 | Validating consolidated data
2025-06-27 15:40:56.326 | WARNING  | agents.agent_normalization:execute:141 | 719:140673938127744 | Data validation errors found
2025-06-27 15:40:56.327 | INFO     | agents.agent_normalization:execute:149 | 719:140673938127744 | Normalization execution successful
2025-06-27 15:40:56.328 | DEBUG    | agents.agent_normalization:execute:177 | 719:140673938127744 | Caching normalization result
2025-06-27 15:40:56.329 | DEBUG    | orchestrator.cache_manager:set:255 | 719:140673938127744 | Cache set for key: agent:normalization:Microsoft Corp:738540192323396527 (TTL: 3600s)
2025-06-27 15:40:56.329 | INFO     | agents.base:post_execute:101 | 719:140673938127744 | Agent execution completed
2025-06-27 15:40:56.330 | WARNING  | agents.base:post_execute:114 | 719:140673938127744 | Agent execution had errors
2025-06-27 15:40:56.331 | DEBUG    | agents.agent_identification:execute:32 | 719:140673938127744 | Starting identification execution
2025-06-27 15:40:56.332 | INFO     | agents.base:pre_execute:82 | 719:140673938127744 | Starting agent execution
2025-06-27 15:40:56.332 | DEBUG    | agents.agent_identification:execute:42 | 719:140673938127744 | Retrieving normalization data
2025-06-27 15:40:56.333 | DEBUG    | agents.agent_identification:execute:55 | 719:140673938127744 | Checking for existing SIREN
2025-06-27 15:40:56.333 | DEBUG    | agents.agent_identification:execute:67 | 719:140673938127744 | Using SIREN from normalization
2025-06-27 15:40:56.334 | DEBUG    | agents.agent_identification:execute:95 | 719:140673938127744 | Starting website URL search (fake mode)
2025-06-27 15:40:56.335 | DEBUG    | agents.agent_identification:execute:104 | 719:140673938127744 | Website URL search completed
2025-06-27 15:40:56.335 | INFO     | agents.agent_identification:execute:126 | 719:140673938127744 | Identification execution successful
2025-06-27 15:40:56.336 | INFO     | agents.base:post_execute:101 | 719:140673938127744 | Agent execution completed
2025-06-27 15:40:56.336 | DEBUG    | agents.agent_validation:execute:30 | 719:140673938127744 | Starting validation execution
2025-06-27 15:40:56.337 | INFO     | agents.base:pre_execute:82 | 719:140673938127744 | Starting agent execution
2025-06-27 15:40:56.338 | DEBUG    | agents.agent_validation:execute:40 | 719:140673938127744 | Validating input data
2025-06-27 15:40:56.338 | DEBUG    | agents.agent_validation:execute:50 | 719:140673938127744 | Starting conflict detection (fake mode)
2025-06-27 15:40:56.339 | DEBUG    | agents.agent_validation:execute:58 | 719:140673938127744 | Conflict detection completed
2025-06-27 15:40:56.339 | DEBUG    | agents.agent_validation:execute:66 | 719:140673938127744 | Starting conflict resolution (fake mode)
2025-06-27 15:40:56.340 | DEBUG    | agents.agent_validation:execute:74 | 719:140673938127744 | Conflict resolution completed
2025-06-27 15:40:56.341 | DEBUG    | agents.agent_validation:execute:82 | 719:140673938127744 | Calculating consistency score
2025-06-27 15:40:56.341 | DEBUG    | agents.agent_validation:execute:94 | 719:140673938127744 | Consistency score calculated
2025-06-27 15:40:56.342 | DEBUG    | agents.agent_validation:execute:101 | 719:140673938127744 | Identifying linked entities (fake mode)
2025-06-27 15:40:56.342 | DEBUG    | agents.agent_validation:execute:108 | 719:140673938127744 | Linked entities identification completed
2025-06-27 15:40:56.343 | DEBUG    | agents.agent_validation:execute:118 | 719:140673938127744 | Data quality score calculated
2025-06-27 15:40:56.343 | INFO     | agents.agent_validation:execute:137 | 719:140673938127744 | Validation execution successful
2025-06-27 15:40:56.344 | INFO     | agents.base:post_execute:101 | 719:140673938127744 | Agent execution completed
2025-06-27 15:40:56.345 | INFO     | orchestrator.cache_manager:disconnect:106 | 719:140673938127744 | Disconnected from Redis
2025-06-27 15:40:56.346 | INFO     | orchestrator.cache_manager:__init__:37 | 719:140673938127744 | CacheManager initialized
2025-06-27 15:40:56.346 | DEBUG    | orchestrator.cache_manager:connect:76 | 719:140673938127744 | Attempting Redis connection
2025-06-27 15:40:56.349 | INFO     | orchestrator.cache_manager:connect:86 | 719:140673938127744 | Connected to Redis successfully
2025-06-27 15:40:56.366 | INFO     | orchestrator.logging_config:__init__:33 | 719:140673938127744 | LoggingManager initialized
2025-06-27 15:40:56.366 | INFO     | orchestrator.logging_config:setup_logging:298 | 719:140673938127744 | Logging system reconfigured
2025-06-27 15:40:56.366 | INFO     | agents.base:__init__:62 | 719:140673938127744 | Agent initialized
2025-06-27 15:40:56.367 | INFO     | agents.base:__init__:62 | 719:140673938127744 | Agent initialized
2025-06-27 15:40:56.367 | INFO     | agents.base:__init__:62 | 719:140673938127744 | Agent initialized
2025-06-27 15:40:56.367 | DEBUG    | agents.agent_normalization:execute:35 | 719:140673938127744 | Starting normalization execution
2025-06-27 15:40:56.367 | INFO     | agents.base:pre_execute:82 | 719:140673938127744 | Starting agent execution
2025-06-27 15:40:56.368 | DEBUG    | agents.agent_normalization:execute:45 | 719:140673938127744 | Checking cache for normalization result
2025-06-27 15:40:56.368 | DEBUG    | orchestrator.cache_manager:get:180 | 719:140673938127744 | Cache get operation started
2025-06-27 15:40:56.369 | DEBUG    | orchestrator.cache_manager:get:192 | 719:140673938127744 | Cache miss
2025-06-27 15:40:56.369 | DEBUG    | agents.agent_normalization:execute:60 | 719:140673938127744 | Validating input data
2025-06-27 15:40:56.369 | DEBUG    | agents.agent_normalization:execute:70 | 719:140673938127744 | Starting name normalization (fake mode)
2025-06-27 15:40:56.370 | DEBUG    | agents.agent_normalization:_normalize_name_fake:214 | 719:140673938127744 | Starting fake name normalization
2025-06-27 15:40:56.370 | DEBUG    | agents.agent_normalization:_normalize_name_fake:225 | 719:140673938127744 | Basic cleaning completed
2025-06-27 15:40:56.370 | DEBUG    | agents.agent_normalization:_normalize_name_fake:271 | 719:140673938127744 | Name normalization completed
2025-06-27 15:40:56.370 | DEBUG    | agents.agent_normalization:execute:78 | 719:140673938127744 | Name normalization completed
